Title,Text1,Penulis1,Penulis2,Abstrak,KataKunci,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
The Influence Of Social Media Marketing Activities On Brand Equity And Customer Response On Somethinc GUSTI AYU SISYENA RAMANTHY,GUSTI AYU SISYENA RAMANTHY,GUSTI AYU SISYENA RAMANTHY,"Maya Ariyanti, Eva Nurhazizah",<p>Penelitian ini menggunakan metode kuantitatif dengan teknik pengumpulan data dengan menggunakan kuisioner dan diolah menggunakan PLS-SEM melalui software SmartPLS 3.0. Jumlah responden dalam penelitian ini sebanyak 400 responden.</p>,<p> </p>,"658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Communication Channels, Social Media-communication In Marketing,",2023,"Universitas Telkom, S1 International Ict Business"
"THE INFLUENCE OF VALUE OF THE GOOD, MERITS OF THE DEAL AND VALUE COMPARED TO THE PAYMENT TOWARDS PURCHASE INTENTION HADI RAYYAN GHOSSAN",HADI RAYYAN GHOSSAN,HADI RAYYAN GHOSSAN,ADHI PRASETIO,"<p>Therefore, This research should be done to find out what factors make the purchase intention of a Spotify application always increase so that Spotify can continue to maintain these achievements and survive against technological developments.</p>","<p>In the end Spotify needs to maintain Monetary Value of App, App Usefulness and App Enjoyment variables. Meanwhile, to maintain and increase the Monetary Value of the App, the App Trialability, App Enjoyment, App Usefulness and Word of Mouth variables are needed.</p>","658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Behaviour, Marketing Management,",2023,"Universitas Telkom, S1 International Ict Business"
PERANCANGAN REDESAIN V – HOTEL & RESIDENCE BANDUNG DENGAN  PENDEKATAN BRANDING ANUGERAH KURNIAWAN PUTRA PRATAMA,ANUGERAH KURNIAWAN PUTRA PRATAMA,ANUGERAH KURNIAWAN PUTRA PRATAMA,"Hendi Anwar, Hana Faza Surya Rusyda",,,741.05 - Desain,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2023,"Universitas Telkom, S1 Desain Interior"
PENGARUH KUALITAS PELAYANAN TERHADAP LOYALITAS PELANGGAN  PADA PT.TELKOM INDONESIA (STUDI KASUS UNIT BUSSINES SERVICE WITEL  BANDUNG) ANNE NOVANTIANI,ANNE NOVANTIANI,ANNE NOVANTIANI,"Leni Cahyani,","<p>Kata kunci : Kualitas Pelayanan, Loyalitas Pelanggan, Unit Business Service</p>",,"658.812 - Customer relationships, Claims, Complaints, Returns, Servicing of products",Karya Ilmiah - Skripsi (S1) - Reference,"Customer Loyalty, Quality Service,",2022,"Universitas Telkom, D3 Manajemen Pemasaran"
BAD IMPACT ABOUT MASCULINITY: VISUALISASI FOTOGRAFI DENGAN MENGGUNAKAN TEKNIK SLOW SHUTTER SPEED DAN LIGHT PAINTING AZWIN AZWAR,AZWIN AZWAR,AZWIN AZWAR,"Didit Endriawan,  Dyah Ayu Wiwid Sintowoko",<p> </p>,Seluruh 1 koleksi sedang dipinjam,"770 - Photography, Photographs, Computer art",Karya Ilmiah - Skripsi (S1) - Reference,"Photography, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
EKSPERIMENTAL FOTOGRAFI MODEL BAJU ADAT MINANG KABAU DENGAN PROYEKSI LCD PROYEKTOR AMBYA FAKHRURROZI SHIDIQ,AMBYA FAKHRURROZI SHIDIQ,AMBYA FAKHRURROZI SHIDIQ,"Iqbal Prabawa Wiguna, Adrian Permana Zen","<p style=""margin-left:47.8pt;""> </p>",Seluruh 1 koleksi sedang dipinjam,"778.9 - Photography of specific subjects, Techniques of photographing, Photographs of,",Karya Ilmiah - Skripsi (S1) - Reference,"Seni, Photography,",2022,"Universitas Telkom, S1 Seni Rupa"
EKSPLORASI WARNA EARTHTONE DALAM PENCIPTAAN KARYA FOTOGRAFI OUTFIT IVAN GURITNO PUTRA,IVAN GURITNO PUTRA,IVAN GURITNO PUTRA,"Didit Endriawan, Adrian Permana Zen",,,"778.9 - Photography of specific subjects, Techniques of photographing, Photographs of,",Karya Ilmiah - Skripsi (S1) - Reference,"Art, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
IKLAN LAYANAN MASYARAKAT BERBASIS  MOTION GRAPHIC “BAHAYA SOSIAL MEDIA” NADHIF JASIR ARIQ,NADHIF JASIR ARIQ,NADHIF JASIR ARIQ,"Donny Trihanondo, Dyah Ayu Wiwid Sintowoko",,,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Visual And Design,",2022,"Universitas Telkom, S1 Seni Rupa"
KEKERASAN FISIK PADA PEREMPUAN DALAM KARYA POTRAIT FOTOGRAFI AZARINNABILA JANITRA,AZARINNABILA JANITRA,AZARINNABILA JANITRA,"Soni Sadono, Adrian Permana Zen",<p> </p>,Seluruh 1 koleksi sedang dipinjam,"778.9 - Photography of specific subjects, Techniques of photographing, Photographs of,",Karya Ilmiah - Skripsi (S1) - Reference,"Photography, Photography Of Specific Subjects,",2022,"Universitas Telkom, S1 Seni Rupa"
MEMPERKENALKAN VISUAL TEMPO DULU PADA ERA MODERNISASI DENGAN MENGGUNAKAN METODE KAMERA LUBANG JARUM MUAMMAR FARIZ PUTRA,MUAMMAR FARIZ PUTRA,MUAMMAR FARIZ PUTRA,"Donny Trihanondo, Adrian Permana Zen","<p style=""margin-left:47.8pt;""><strong>Kata kunci: </strong>Era Modernisasi, Memperkenalkan Visual Tempo Dulu, Kamera Lubang Jarum</p>",,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Visual And Design,",2022,"Universitas Telkom, S1 Seni Rupa"
MENTAL ILLNESS DEPRESI DENGAN JUDUL KARYA MENTALLY UNSTABLE PADA PERFORMANCE ART GEBY AYU BELINDA,GEBY AYU BELINDA,GEBY AYU BELINDA,"Donny Trihanondo, Dyah Ayu Wiwid Sintowoko","<p style=""margin-left:-.25pt;"">Geby Ayu Belinda</p>","<p style=""margin-left:-.25pt;""><strong><em>Mental Illness </em></strong><strong>Dengan Judul Karya <em>Mentally Unstable </em>Pada Performance Art</strong></p>",701.18 - Art Apreciation,Karya Ilmiah - Skripsi (S1) - Reference,"Performance Art, Art Design,",2022,"Universitas Telkom, S1 Seni Rupa"
MEREDAM RASA INSECURITY DALAM KARYA PORTRAIT FOTOGRAFI BERJUDUL CANTIK TIDAK HANYA DARI FISIK AHMAD ZAKHI DANANG PERDANA,AHMAD ZAKHI DANANG PERDANA,AHMAD ZAKHI DANANG PERDANA,"Didit Endriawan, Sigit Kusumanugraha",,,"770 - Photography, Photographs, Computer art",Karya Ilmiah - Skripsi (S1) - Reference,"Photography, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
MURAQABAH SEBAGAI IDE PENCIPTAAN KARYA SENI DRAWING MUHAMMAD AL HAFIZ,MUHAMMAD AL HAFIZ,MUHAMMAD AL HAFIZ,"Iqbal Prabawa Wiguna, Cucu Retno Yuningsih","<p>Kata kunci: <em>muraqabah</em>, <em>takhalli</em>, hati, <em>drawing </em>, <em>sequential</em></p>",,701.18 - Art Apreciation,Karya Ilmiah - Skripsi (S1) - Reference,"Art, Art Design,",2022,"Universitas Telkom, S1 Seni Rupa"
PEMBUATAN FILM MOCKUMENTARY DENGAN TEMA KOMEDI SATIRE DIMAS DARMAWAN,DIMAS DARMAWAN,DIMAS DARMAWAN,Adrian Permana Zen. Ranti Rachmawanti,,,"791.437 - films. description, critical apraisal of specific films",Karya Ilmiah - Skripsi (S1) - Reference,"Film Pendek, Film Comedy,",2022,"Universitas Telkom, S1 Seni Rupa"
PENCIPTAAN FOTOGRAFI DENGAN MENGGUNAKAN PRISMA PADA KARYA REFRACTION OF ME RYNALDI ALFIANTO,RYNALDI ALFIANTO,RYNALDI ALFIANTO,"Donny Trihanondo, Dyah Ayu Wiwid Sintowoko",,,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Photography Of Specific Subjects,",2022,"Universitas Telkom, S1 Seni Rupa"
Penerapan Teknik 5C Sinematografi dalam Film Pendek Secercah Harapan untuk Sang Ibu NURRIZKY ADI TARUNA,NURRIZKY ADI TARUNA,NURRIZKY ADI TARUNA,"Teddy Ageng Maulana, Ranti Rachmawanti","<p><strong>Kata kunci : Teknik 5C Sinematografi, Film Pendek, Pembaktian</strong></p>",,"791.437 - films. description, critical apraisal of specific films",Karya Ilmiah - Skripsi (S1) - Reference,"Film-cinematography, Film,",2022,"Universitas Telkom, S1 Seni Rupa"
Pengaruh E-Service Quality Dan Customer Experience Terhadap Customer Satisfaction Pada Mahasiswa Telkom University Pengguna LinkAja RIZALDI ADITYA PRATAMA,RIZALDI ADITYA PRATAMA,RIZALDI ADITYA PRATAMA,Sherly Artadita,"<p>Penelitian ini menggunakan pendekatan kuantitatif dengan jenis penelitian deskriptif metode pengambilan sample menggunakan teknik Non-Probability Sampling dengan metode Convenience Sampling dengan jumlah responden 100 orang, Teknik analisis yang digunakan dalam penelitian ini adalah teknik analisis deskriptif dana regresi linier berganda. Berdasarkan hasil terhadap variabel E-Service Quality memiliki persentase yang masuk kedalam kategori baik, sedangkan Customer Experience memiliki persentase yang sudah masuk kedalam kategori cukup baik</p>",,658.809 - Services marketing,Karya Ilmiah - Skripsi (S1) - Reference,"E-commerce, Customer Relation Management,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGKARYAAN FOTOGRAFI ACTION FIGURE PERUSAHAAN MAINAN DI SAMARINDA MUHAMMAD BAYU EKA PUTRA,MUHAMMAD BAYU EKA PUTRA,MUHAMMAD BAYU EKA PUTRA,"Didit Endriawan, Sigit Kusumanugraha","<p>Kata kunci: Digital Komersil, Fotografi Mainan, Industri Kreatif Indonesia</p>",,"778.9 - Photography of specific subjects, Techniques of photographing, Photographs of,",Karya Ilmiah - Skripsi (S1) - Reference,"Aplikasi Foto, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
Pengkaryaan Fotografi Terhadap Pedagang Kaki Lima Pada Pandemi Covid 19 RISYAD RAFIF N TILAAR,RISYAD RAFIF N TILAAR,RISYAD RAFIF N TILAAR,"Donny Trihanondo, Adrian Permana Zen","<p align=""left""> </p>",<p>Tahun: 2022</p>,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
PENYUTRADARAAN FILM PENDEK KAYUAH SHAHIRANIA SYASALI,SHAHIRANIA SYASALI,SHAHIRANIA SYASALI,"Donny Trihanondo, Adrian Permana Zen","<h1><strong>Kata Kunci </strong>: Pacu Jalur, Kayuah, Kuantan Singingi, Riau, Film Pendek, Sutradara.</h1>",,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Visual And Design,",2022,"Universitas Telkom, S1 Seni Rupa"
Peran Editor Dalam Produksi Film Pendek Pulang EDWAR FERNANDA DWI PUTRA,EDWAR FERNANDA DWI PUTRA,EDWAR FERNANDA DWI PUTRA,"Iqbal Prabawa Wiguna, Dyah Ayu Wiwid Sintowoko","<p>Peran seorang <em>editor</em> adalah bagaimana mengemas atau membungkus materi pengambilan gambar untuk kemudian disusun kembali menjadi sebuah jalinan cerita yang memiliki dramatisasi dan estetis. Dalam produksi film pendek, metode <em>editing</em> tidak hanya sebatas merangkai hasil rekaman <em>shooting</em>, tetapi menjadi kunci pertama untuk memprediksi apakah seorang penulis bakal sukses atau tidak.</p>",,"791.437 - films. description, critical apraisal of specific films",Karya Ilmiah - Skripsi (S1) - Reference,"Film Pendek, Film-cinematography,",2022,"Universitas Telkom, S1 Seni Rupa"
PERANCANGAN ULANG KLINIK TUMBUH KEMBANG ANAK SURYAKANTI BANDUNG DENGAN PENDEKATAN KARAKTER DAN PERILAKU ANAK ANDI TRIE FITRIANI PALLAWARUKKA,ANDI TRIE FITRIANI PALLAWARUKKA,ANDI TRIE FITRIANI PALLAWARUKKA,"Irwan Sudarisman, Ganesha Puspa Nabila","<p>Klinik Suryakanti Bandung bergerak di bidang pengembangan potensi anak, membantu Anak berkebutuhan khusus yang mengalami keterbatasan fisik, intelektual maupun mental dan emosional. Anak berkebutuhan khusus mempunyai karakter khusus dengan tingkatan tertentu tidak dapat berinteraksi seperti orang normal lainnya, termasuk berinteraksi di dalam ruang terapi karena itulah dibutuhkan fasilitas ruang terapi untuk anak berkebutuhan khusus sesuai dengan karakter anak berkebutuhan khusus, dengan memperhatikan kondisi ruang terapi klinik pada anak berkebutuhan khusus terapi akan berjalan sesuai dengan yang semestinya. Pada dasarnya elemen interior yang diberikan untuk ruang terapi anak berkebutuhan khusus harus sesuai dengan karakteristik anak yang membuat anak merasa aman, ruang-ruang di tata berkelompok agar terjadinya interaksi di dalam ruang terapi dan meningkatkan komunikasi satu sama lain.</p>",,C -,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2022,"Universitas Telkom, S1 Desain Interior"
POTRET MODERNISASI & KEBUDAYAAN DALAM KARYA FOTOGRAFI RICCO ADESEPTIAN,RICCO ADESEPTIAN,RICCO ADESEPTIAN,"Donny Trihanondo, Dyah Ayu Wiwid Sintowoko",<p> </p>,,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Photography Of Specific Subjects,",2022,"Universitas Telkom, S1 Seni Rupa"
PRODUKSI PERFORMANCE ART VIDEO TEMARAM BERDASARKAN KARAKTER MITOLOGI LILITH VARAJUBA SUCI AMALIA,VARAJUBA SUCI AMALIA,VARAJUBA SUCI AMALIA,"Didit Endriawan, Sigit Kusumanugraha","<p><strong>Kata kunci:</strong> mitologi, patriarki, performance, produksi, video</p>",,"791.437 - films. description, critical apraisal of specific films",Karya Ilmiah - Skripsi (S1) - Reference,"Film, Film-cinematography,",2022,"Universitas Telkom, S1 Seni Rupa"
Proses Penciptaan Karya Film Pendek Introvert Dengan Penggunaan Teknik 5C Cinematography MUHAMMAD REFI FAHREZA,MUHAMMAD REFI FAHREZA,MUHAMMAD REFI FAHREZA,"Donny Trihanondo, Adrian Permana Zen",,,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Film Pendek,",2022,"Universitas Telkom, S1 Seni Rupa"
PROSES PENCIPTAAN KARYA FOTOGRAFI EKSPRESI HUMAN DENGAN PENDEKATAN TEKNIK MULTIPLE EXPOSURE ALYA FADHILLA,ALYA FADHILLA,ALYA FADHILLA,"Didit Endriawan,  Dyah Ayu Wiwid Sintowoko","<p><strong>Kata Kunci:</strong> Fotografi, <em>Multiple Exposure</em>, Ekspresi, Kesehatan Mental, Warna. </p>",Seluruh 1 koleksi sedang dipinjam,"775 - Digital photography, Image manipulation",Karya Ilmiah - Skripsi (S1) - Reference,"Digital Photography, Digital Photos,",2022,"Universitas Telkom, S1 Seni Rupa"
REPRESENTASI EMOSI KESEDIHAN PEREMPUAN DALAM KARYA FOTOGRAFI EKSPRESI SITI NURUL NABILAH,SITI NURUL NABILAH,SITI NURUL NABILAH,"Didit Endriawan, Ranti Rachmawanti","<p><b>Kata kunci : </b><i>Emosi, kesedihan, perempuan, Fotografi Ekspresi. </i></p>",,"778.9 - Photography of specific subjects, Techniques of photographing, Photographs of,",Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
REPRESENTASI ISI PIKIRAN KORBAN CYBERBULLYING DI INSTAGRAM MELALUI KARYA PERFORMANCE ART ADITYA MUHAMMAD FARHAN NASUTION,ADITYA MUHAMMAD FARHAN NASUTION,ADITYA MUHAMMAD FARHAN NASUTION,"Donny Trihanondo, Teddy Ageng Maulana",,,707.1 - Art-Study and teaching,Karya Ilmiah - Skripsi (S1) - Reference,"Performance Art, Art Design,",2022,"Universitas Telkom, S1 Seni Rupa"
REPRESENTASI MUSIK DALAM BENTUK GERAK TUBUH MELALUI MEDIA STOP MOTION BAGINDO ATH THARIQ KOTO,BAGINDO ATH THARIQ KOTO,BAGINDO ATH THARIQ KOTO,"Teddy Ageng Maulana, Ranti Rachmawanti","<p>Kata Kunci: Musik, Ekspresi, Gerak Tubuh, Stop Motion, Karya.<br />  </p>",,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Motion Pictures, Motion Picture Music,",2022,"Universitas Telkom, S1 Seni Rupa"
VISUALISASI BENTUK DEPRESI DALAM PENCIPTAAN OBJEK KARYA SENI RELIEF MICHELLE NATAZYA,MICHELLE NATAZYA,MICHELLE NATAZYA,"Donny Trihanondo, Teddy Ageng Maulana","<p>Dalam masyarakat modern saat ini, semakin banyak sistem dan institusi sosial kebutuhan yang kompleks dan individual semakin meningkat, sehingga setiap Individu yang tidak mampu memenuhi harapan dan tanggung jawab efek negatif pada jiwanya. Depresi bisa menjadi gejala umum seperti seseorang tidak mampu mengembangkan kemampuan dan keterampilannya. Metode pengerjaan tugas akhir ini diawali dengan pengamatan terhadap berbagai jenis peristiwa menyedihkan seperti rasa bersalah yang berlebihan, penarikan diri dari kerumunan, kekhawatiran peristiwa tersebut merupakan beberapa gejala depresi. Penciptaan karya seni relief ini menggunakan teknik<em> carving</em> dengan medium gabus busa. Penciptaan karya ini untuk mencegah atau mengurangi efek depresi dan refleksi pada pengalaman pribadi. Tujuan dalam penciptaan karya ini atas  dasar dorongan yang tersusun dari pemikiran dan penghayatan untuk memvisualkan imajinasi dari mengamati lalu merekam kejadian sekitar. Bentuk  gestur terkesan semi kaku atau tegang  dan bentuk yang di distorsi yang membentuk wajah mendorong suatu ekspresi untuk menyampaikan akan makna yang bisa dipelajari dari memandang objek. Jadi manfaat yang didapat penulis adanya suatu hal yang memberikan arti dari pemaknaan kehidupan dari apa yang dilihat dari fenomena_fenomena bentuk depresi yang terjadi di masyarakat memberikan dorongan pencegahan paling tidak meminimalisir dampak dan gejala depresi yang dialami penderita.</p>",Seluruh 1 koleksi sedang dipinjam,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Visual And Design,",2022,"Universitas Telkom, S1 Seni Rupa"
VISUALISASI KENANGAN HIDUP 2001-2009 GHINA AYU SEPTARINA,GHINA AYU SEPTARINA,GHINA AYU SEPTARINA,"Iqbal Prabawa Wiguna, Cucu Retno Yuningsih","<p>Kata kunci : Visualisasi, Kenangan, Seni Instalasi</p>",,005.118 - VISUAL PROGRAMMING,Karya Ilmiah - Skripsi (S1) - Reference,"Visual Art, Visual And Design,",2022,"Universitas Telkom, S1 Seni Rupa"
VISUALISASI KETIDAKPERCAYAAN DIRI DAN BODY SHAMING  DALAM KARYA FOTOGRAFI MENGGUNAKAN TEKNIK BROKEN MIRROR TASTIAN NAUFAL ARYAGUNA,TASTIAN NAUFAL ARYAGUNA,TASTIAN NAUFAL ARYAGUNA,"Teddy Ageng Maulana, Ranti Rachmawanti",,,"770 - Photography, Photographs, Computer art",Karya Ilmiah - Skripsi (S1) - Reference,"Photography, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
visualisasi seorang ibu sebagai sumber kehidupan  menjadi sebuah karya seni lukis FAKHRI HUZAEMI KARTAATMAJA,FAKHRI HUZAEMI KARTAATMAJA,FAKHRI HUZAEMI KARTAATMAJA,"Iqbal Prabawa Wiguna, Cucu Retno Yuningsih","<p style=""margin-left:63.0pt;"">Pada sebuah keluarga terdapat ayah dan ibu yang memiliki peranan penting. salah satu dari mereka dalam mendidik anak dapat berbeda cara, bisa juga berprilaku kasar terhadap anak dan merawat dalam penuh rasa sayang, kekerasan anak masih sering terjadi di dalam kehidupan berkeluarga dan berdampak buruk terhadap anak hingga dewasa dari fisik hingga mental, selain berdampak kepada anak. Kekerasan yang ada dalam rumah juga akan berdampak buruk ke dalam keharmonisan keluarga. tidak lupa dengan seorang ibu turut menjadi suatu peranan penting di dalam kehidupan keluarga penulis memberikan perlakuan yang berbeda dari ayah, memberikan perlakuan lembut, perhatian lebih dan rasa kasih sayang penuh sehingga untuk Tugas akhir ini berjudul visualisasi seorang ibu sebagai sumber kehidupan menjadi karya seni lukis, bertujuan untuk memberikan  sebuah gambaran kekerasan yang di lakukan oleh ayah dan juga sikap kasih sayang  ibu kepada anak nya. Oleh karena itu untuk sebuah pengkaryaan dengan sebuah visualisasi sosok ibu yang menggunakan sebuah teknik melukis sekaligus menggunakan sebuah media lain yang di rajut, tujuan nya mengingatkan bagaimana sosok seorang ibu penulis yang suka merajut sehingga mengikatkan antara hubungan anak dengan seorang ayah.</p>",Seluruh 1 koleksi sedang dipinjam,701.18 - Art Apreciation,Karya Ilmiah - Skripsi (S1) - Reference,"Skripsi, Art,",2022,"Universitas Telkom, S1 Seni Rupa"
VISUALISASI SEVEN DEADLY SINS MENGGUNAKAN LIGHT ART PHOTOGRAPHY ROY KRISNA NOMURA ISKAR,ROY KRISNA NOMURA ISKAR,ROY KRISNA NOMURA ISKAR,"Donny Trihanondo, Sigit Kusumanugraha","<p>Kata Kunci. Fotografi, <em>Light Art Photography</em>, Tujuh dosa mematikan</p>",,701.18 - Art Apreciation,Karya Ilmiah - Skripsi (S1) - Reference,"Art, Photography And Photographs,",2022,"Universitas Telkom, S1 Seni Rupa"
